id,s_time,e_time,query,merge_type,length
8QL4N_CWM1T,22.0,33.3,a person grasping a knife is cooking in their kitchen.,Same Scene,44.88
OR3G4_D07V2,0.0,9.3,one person grasps a towel to put over a shoulder.,Same Scene,49.83
OR3G4_D07V2,0.0,9.3,the person puts a towel over their shoulder.,Same Scene,49.83
OR3G4_D07V2,25.72,33.42,person opening the refrigerator.,Same Scene,49.83
OR3G4_D07V2,42.82,51.12,person go to the stove to start cooking.,Same Scene,49.83
OR3G4_D07V2,23.12,29.32,a person is  drinking a cup of coffee.,Same Scene,49.83
OR3G4_D07V2,25.72,33.42,person they open the refrigerator.,Same Scene,49.83
1L7XE_CSHUE,0.2,4.9,a person opens a cabinet.,Same Scene,32.08
1L7XE_CSHUE,0.2,4.9,person opening a cabinet.,Same Scene,32.08
1L7XE_CSHUE,10.54,18.14,a person is cooking some food at a stove.,Same Scene,32.08
1L7XE_CSHUE,23.64,28.44,person they begin putting a blanket into their refrigerator.,Same Scene,32.08
1L7XE_CSHUE,10.54,18.14,person trying to cook.,Same Scene,32.08
KNX2Y_1KJI0,13.0,21.0,person holding the glass.,Same Scene,49.5
KNX2Y_1KJI0,13.0,21.0,person they begin laughing holding food.,Same Scene,49.5
KNX2Y_1KJI0,0.0,3.4,a person holds a camera.,Same Scene,49.5
KNX2Y_1KJI0,13.0,21.0,person they laughed.,Same Scene,49.5
KNX2Y_1KJI0,11.3,16.8,person putting it on a table.,Same Scene,49.5
KNX2Y_1KJI0,20.0,29.8,a person is cooking food on a stove.,Same Scene,49.5
KNX2Y_1KJI0,26.6,33.2,person opens a refrigerator to pour milk.,Same Scene,49.5
KNX2Y_1KJI0,20.0,29.8,a person is cooking something on the stove.,Same Scene,49.5
USNP1_2ZXJ5_TSYR3,4.3,11.4,person they take a phone out of their pocket.,Same Scene,62.63
USNP1_2ZXJ5_TSYR3,31.4,37.0,person puts the water down to sneeze into a pillow.,Same Scene,62.63
USNP1_2ZXJ5_TSYR3,26.5,31.7,a person is sitting on their sofa drinking water.,Same Scene,62.63
USNP1_2ZXJ5_TSYR3,26.5,31.7,a person sitting on a sofa drinking water.,Same Scene,62.63
USNP1_2ZXJ5_TSYR3,35.92,47.02,a person opens a cabinet.,Same Scene,62.63
USNP1_2ZXJ5_TSYR3,49.32,56.42,person they close the cabinet.,Same Scene,62.63
5GPOJ_CO4AU,9.6,14.7,the person puts the book down.,Same Scene,37.33
5GPOJ_CO4AU,9.6,14.7,person they put the book down.,Same Scene,37.33
5GPOJ_CO4AU,25.21,29.11,the person is holding a cup.,Same Scene,37.33
6PL9Z_PEY34,5.8,13.4,person takes a book.,Same Scene,44.42
6PL9Z_PEY34,0.0,6.4,person is sitting on a sofa.,Same Scene,44.42
6PL9Z_PEY34,19.67,24.87,a person is drinking a glass of water.,Same Scene,44.42
6PL9Z_PEY34,34.47,43.57,person holding a broom up.,Same Scene,44.42
6PL9Z_PEY34,29.27,37.47,person puts a box.,Same Scene,44.42
6PL9Z_PEY34,29.27,37.47,person putting a box on top of a shelf.,Same Scene,44.42
6PL9Z_PEY34,20.87,30.27,a person begins laughing.,Same Scene,44.42
8VSV6_PGGRZ_E1VFZ,9.4,17.0,person sits in a chair.,Same Scene,41.34
8VSV6_PGGRZ_E1VFZ,16.07,21.17,person throws a pillow.,Same Scene,41.34
8VSV6_PGGRZ_E1VFZ,16.07,21.17,a person is throwing a pillow.,Same Scene,41.34
8VSV6_PGGRZ_E1VFZ,28.63,34.13,a person puts a box on a desk.,Same Scene,41.34
3X6SI_987P8_N9D4C,9.7,16.0,person sits on a chair next to a light.,Same Scene,57.87
3X6SI_987P8_N9D4C,18.04,22.24,a person throws some clothes on the ground.,Same Scene,57.87
3X6SI_987P8_N9D4C,18.04,22.24,person throws that in the floor.,Same Scene,57.87
3X6SI_987P8_N9D4C,20.04,29.84,person begins undressing by taking off a jacket.,Same Scene,57.87
3X6SI_987P8_N9D4C,47.09,54.99,person snuggle their pillow.,Same Scene,57.87
3X6SI_987P8_N9D4C,47.09,54.99,person snuggled with a pillow.,Same Scene,57.87
HTCKH_ITJZB,11.7,18.2,person put it on a shelf.,Same Scene,42.87
HTCKH_ITJZB,18.12,26.92,a person is in a recreational room undressing.,Same Scene,42.87
HTCKH_ITJZB,34.12,44.12,person they sit down on a sofa.,Same Scene,42.87
HTCKH_ITJZB,26.12,33.42,person putting their clothes in a bag.,Same Scene,42.87
CPG4Y_538JV_MBSW4_QCIV0_72JYK,0.0,5.2,person holding a bag of groceries.,Same Scene,90.99
CPG4Y_538JV_MBSW4_QCIV0_72JYK,19.28,25.78,person take a drink out of a cup.,Same Scene,90.99
CPG4Y_538JV_MBSW4_QCIV0_72JYK,35.11,42.11,person they open the box.,Same Scene,90.99
CPG4Y_538JV_MBSW4_QCIV0_72JYK,38.11,44.31,person take out clothes.,Same Scene,90.99
CPG4Y_538JV_MBSW4_QCIV0_72JYK,46.04,53.74,a person is sitting by the stairs eating some food.,Same Scene,90.99
CPG4Y_538JV_MBSW4_QCIV0_72JYK,61.24,67.04,person turn on the light.,Same Scene,90.99
CPG4Y_538JV_MBSW4_QCIV0_72JYK,61.24,67.04,person turn on a light.,Same Scene,90.99
CPG4Y_538JV_MBSW4_QCIV0_72JYK,74.57,79.87,the person opens a laptop.,Same Scene,90.99
IIFVE_FOA8D_F56YP,1.9,9.7,a person is throwing clothes on the floor.,Same Scene,63.8
IIFVE_FOA8D_F56YP,25.88,33.08,person holding a pair of shoes.,Same Scene,63.8
IIFVE_FOA8D_F56YP,48.26,53.06,that same person closes the box.,Same Scene,63.8
G64VQ_FE6RN,0.0,3.8,a person holding a phone.,Same Scene,59.87
G64VQ_FE6RN,34.78,41.78,person holding a cup of coffee.,Same Scene,59.87
YG2EP_5DPC8_XWQ1D_H2ZYY_X8Y9X,0.0,3.3,a person walks threw the bathroom doorway holding a towel.,Same Scene,154.17
YG2EP_5DPC8_XWQ1D_H2ZYY_X8Y9X,70.19,73.29,person sits on a chair they take out their phone.,Same Scene,154.17
YG2EP_5DPC8_XWQ1D_H2ZYY_X8Y9X,37.69,43.99,a person turns on the light in a bathroom.,Same Scene,154.17
YG2EP_5DPC8_XWQ1D_H2ZYY_X8Y9X,87.18,100.08,person washes their hands.,Same Scene,154.17
YG2EP_5DPC8_XWQ1D_H2ZYY_X8Y9X,87.18,100.08,person wash their hands.,Same Scene,154.17
YG2EP_5DPC8_XWQ1D_H2ZYY_X8Y9X,102.62,109.52,a person opens a cabinet.,Same Scene,154.17
YG2EP_5DPC8_XWQ1D_H2ZYY_X8Y9X,116.22,122.52,person throws it on the floor.,Same Scene,154.17
YG2EP_5DPC8_XWQ1D_H2ZYY_X8Y9X,116.22,122.52,person throw that on the floor too.,Same Scene,154.17
YG2EP_5DPC8_XWQ1D_H2ZYY_X8Y9X,102.62,109.52,a person is opening the cabinet.,Same Scene,154.17
YG2EP_5DPC8_XWQ1D_H2ZYY_X8Y9X,109.52,116.22,person close the cabinet.,Same Scene,154.17
YG2EP_5DPC8_XWQ1D_H2ZYY_X8Y9X,140.89,154.79,person drink from a cup of coffee.,Same Scene,154.17
NBE4C_G8E71,27.6,32.0,person closes the door.,Same Scene,70.79
NBE4C_G8E71,18.5,32.0,person take medicine.,Same Scene,70.79
NBE4C_G8E71,27.6,32.0,person close the door.,Same Scene,70.79
NBE4C_G8E71,14.5,22.2,person puts the phone in a pocket.,Same Scene,70.79
NBE4C_G8E71,31.46,38.96,a person is undressing in a bathroom.,Same Scene,70.79
NBE4C_G8E71,31.46,38.96,a person is undressing.,Same Scene,70.79
1ELWC_XRVQL,22.3,28.0,person runs through the bathroom door.,Same Scene,51.29
1ELWC_XRVQL,22.3,28.0,person runs away.,Same Scene,51.29
1ELWC_XRVQL,1.6,9.4,person closes medicine cabinet door.,Same Scene,51.29
1ELWC_XRVQL,0.0,4.7,person opens medicine cabinet door.,Same Scene,51.29
1ELWC_XRVQL,0.0,4.7,a person is opening a cabinet in the bathroom.,Same Scene,51.29
1ELWC_XRVQL,40.59,46.09,person throws it on the floor shaking their head.,Same Scene,51.29
1ELWC_XRVQL,31.99,38.99,a person is sitting on the toilet eating a sandwich.,Same Scene,51.29
1ELWC_XRVQL,40.59,46.09,person throw the sandwich on the floor.,Same Scene,51.29
1ELWC_XRVQL,40.59,46.09,person throws food on the floor.,Same Scene,51.29
V0XW3_NTW37,20.5,25.9,person they grab a drinking glass.,Same Scene,47.92
V0XW3_NTW37,43.52,49.42,person closes the door.,Same Scene,47.92
V0XW3_NTW37,43.52,49.42,person attempt to start closing the door.,Same Scene,47.92
V0XW3_NTW37,39.92,48.52,person they stand on top of a chair.,Same Scene,47.92
V0XW3_NTW37,39.92,48.52,person stands up on a chair.,Same Scene,47.92
CZPU9_DJ6ZW,18.6,24.9,person takes the medicine.,Same Scene,67.46
CZPU9_DJ6ZW,0.0,5.2,the person put a towel on the doorknob.,Same Scene,67.46
CZPU9_DJ6ZW,25.5,30.4,person closes the cabinet door.,Same Scene,67.46
CZPU9_DJ6ZW,0.0,5.2,a person is putting a towel on the doorknob.,Same Scene,67.46
CZPU9_DJ6ZW,13.6,29.7,person opens a cabinet.,Same Scene,67.46
CZPU9_DJ6ZW,6.0,13.7,person started undressing.,Same Scene,67.46
CZPU9_DJ6ZW,18.6,24.9,person takes out a box of medicine.,Same Scene,67.46
CZPU9_DJ6ZW,0.0,11.6,a person puts clothes on a doorknob.,Same Scene,67.46
CZPU9_DJ6ZW,6.0,13.7,person he undresses.,Same Scene,67.46
CZPU9_DJ6ZW,48.62,57.82,person drinks some water from a glass.,Same Scene,67.46
CZPU9_DJ6ZW,37.62,43.02,a person is washing their hands in a sink.,Same Scene,67.46
CZPU9_DJ6ZW,48.62,57.82,person they drink from a glass of water.,Same Scene,67.46
CUD1T_V2BCZ_2C253,11.1,23.2,person laughing at their phone.,Same Scene,80.16
CUD1T_V2BCZ_2C253,11.1,23.2,a person laughs at something on their phone.,Same Scene,80.16
CUD1T_V2BCZ_2C253,11.1,23.2,person starts laughing.,Same Scene,80.16
CUD1T_V2BCZ_2C253,44.02,54.62,person begins to put clothe in a bag.,Same Scene,80.16
CUD1T_V2BCZ_2C253,44.02,54.62,person they put that bag into a box.,Same Scene,80.16
CUD1T_V2BCZ_2C253,71.64,77.64,person they drink something from a glass.,Same Scene,80.16
CUD1T_V2BCZ_2C253,75.24,81.04,person putting a blanket on the floor.,Same Scene,80.16
CUD1T_V2BCZ_2C253,71.64,77.64,person they start drinking from a glass of water.,Same Scene,80.16
CUD1T_V2BCZ_2C253,75.24,81.04,person put a blanket down.,Same Scene,80.16
0F1VF_XBB9P_Q8QGT,0.0,5.4,the person walks to put a book on a shelf.,Same Scene,76.25
0F1VF_XBB9P_Q8QGT,29.71,34.31,a person opens a door.,Same Scene,76.25
0F1VF_XBB9P_Q8QGT,58.79,65.19,person eats the sandwich.,Same Scene,76.25
4G00A_TOE9V_NQKZB,0.0,5.9,person pouring some water into a glass.,Same Scene,100.03
4G00A_TOE9V_NQKZB,0.0,5.9,a person is pouring themselves a glass of water.,Same Scene,100.03
4G00A_TOE9V_NQKZB,33.43,38.53,a person throws a book.,Same Scene,100.03
4G00A_TOE9V_NQKZB,36.73,42.13,person puts a towel over top the book.,Same Scene,100.03
4G00A_TOE9V_NQKZB,53.41,65.91,a person is tidying up some clothes on their bed.,Same Scene,100.03
4G00A_TOE9V_NQKZB,90.81,101.41,person putting clothes in the hamper.,Same Scene,100.03
4U52R_EW6RX_KQKNE,16.8,30.0,person sit on the bed.,Same Scene,85.54
4U52R_EW6RX_KQKNE,8.5,15.0,person they put a box on the floor.,Same Scene,85.54
4U52R_EW6RX_KQKNE,31.75,36.55,person eat a sandwich.,Same Scene,85.54
4U52R_EW6RX_KQKNE,31.75,36.55,person eating a sandwich.,Same Scene,85.54
4U52R_EW6RX_KQKNE,59.42,65.22,a person is undressing.,Same Scene,85.54
4U52R_EW6RX_KQKNE,59.42,65.22,person starts undressing than dressing again.,Same Scene,85.54
TZ27E_D3N3P_3G4PN,9.0,14.0,person takes a glass.,Same Scene,70.45
TZ27E_D3N3P_3G4PN,5.1,10.8,a person is putting a laptop on a bed.,Same Scene,70.45
TZ27E_D3N3P_3G4PN,31.62,36.12,person throws it on the floor.,Same Scene,70.45
TZ27E_D3N3P_3G4PN,58.26,64.36,a smiling person walks into their bedroom.,Same Scene,70.45
5JVMD_SVQL5,18.0,24.0,person pouring a drink into a cup the consuming it.,Same Scene,51.91
5JVMD_SVQL5,13.2,22.6,person pours a glass of water.,Same Scene,51.91
5JVMD_SVQL5,0.0,11.0,a person puts clothes next to a vacuum.,Same Scene,51.91
5JVMD_SVQL5,47.42,53.12,person throws it on the floor.,Same Scene,51.91
WTFOC_2JR26,18.4,23.0,person they open a closet door.,Same Scene,59.79
WTFOC_2JR26,51.15,59.75,person they start drinking some coffee from a glass.,Same Scene,59.79
P5ANU_NNG97_ZS66D_52GJU_HOGVD,20.9,27.1,person pouring a cup of coffee.,Same Scene,129.45
P5ANU_NNG97_ZS66D_52GJU_HOGVD,29.73,34.93,a person puts a book on a shelf.,Same Scene,129.45
P5ANU_NNG97_ZS66D_52GJU_HOGVD,29.73,34.93,the person puts the book back on the shelf.,Same Scene,129.45
P5ANU_NNG97_ZS66D_52GJU_HOGVD,28.33,30.93,a person throws a book onto the shelf.,Same Scene,129.45
P5ANU_NNG97_ZS66D_52GJU_HOGVD,72.23,80.93,the person takes a drink from a bottle of water.,Same Scene,129.45
P5ANU_NNG97_ZS66D_52GJU_HOGVD,56.83,65.83,a person is laughing.,Same Scene,129.45
P5ANU_NNG97_ZS66D_52GJU_HOGVD,67.53,72.83,person puts the bag down.,Same Scene,129.45
P5ANU_NNG97_ZS66D_52GJU_HOGVD,85.62,93.62,person walks to a window which they look out of.,Same Scene,129.45
P5ANU_NNG97_ZS66D_52GJU_HOGVD,85.62,93.62,person looks out window.,Same Scene,129.45
P5ANU_NNG97_ZS66D_52GJU_HOGVD,117.83,129.73,person begins eating it.,Same Scene,129.45
P5ANU_NNG97_ZS66D_52GJU_HOGVD,117.83,129.73,person eats one.,Same Scene,129.45
2VNXF_250SN,13.6,22.2,the person puts the dishes back on the table.,Same Scene,42.34
2VNXF_250SN,0.0,4.9,the person takes their glass of coffee off the table.,Same Scene,42.34
2VNXF_250SN,24.48,29.08,a person is walking through a doorway.,Same Scene,42.34
2VNXF_250SN,35.78,43.38,person closes the door behind them.,Same Scene,42.34
2VNXF_250SN,33.98,39.58,person runs into the room.,Same Scene,42.34
2VNXF_250SN,33.98,39.58,person runs back out.,Same Scene,42.34
2VNXF_250SN,23.88,28.58,a person opens the door.,Same Scene,42.34
7CXYB_DQGYG_4HFN2,0.0,20.9,a person is holding a glass.,Same Scene,122.22
7CXYB_DQGYG_4HFN2,43.42,59.52,a person is sitting in a chair smiling.,Same Scene,122.22
7CXYB_DQGYG_4HFN2,43.42,59.52,a person sits on a chair.,Same Scene,122.22
7CXYB_DQGYG_4HFN2,112.84,123.34,person they begin cooking.,Same Scene,122.22
VICUM_6UMSJ_75KQ6,0.5,5.9,person close the door.,Same Scene,96.71
VICUM_6UMSJ_75KQ6,0.5,5.9,person closes the door multiple times.,Same Scene,96.71
VICUM_6UMSJ_75KQ6,0.5,5.9,person closing the door.,Same Scene,96.71
VICUM_6UMSJ_75KQ6,28.83,35.03,person takes food out of a bag.,Same Scene,96.71
VICUM_6UMSJ_75KQ6,82.79,97.29,person make a sandwich.,Same Scene,96.71
VICUM_6UMSJ_75KQ6,67.29,80.79,a person is in the kitchen washing dishes.,Same Scene,96.71
VICUM_6UMSJ_75KQ6,67.29,80.79,a person is washing dishes in a sink.,Same Scene,96.71
9N76L_42E9I,23.7,36.8,the person eats food from a container.,Same Scene,70.5
9N76L_42E9I,23.7,36.8,person eat it.,Same Scene,70.5
9N76L_42E9I,68.21,71.21,person closes the door.,Same Scene,70.5
EUOT1_W8WRK,0.5,4.9,a person flips on a light.,Same Scene,71.79
EUOT1_W8WRK,0.5,4.9,person turns on a light.,Same Scene,71.79
EUOT1_W8WRK,38.79,48.69,person cooking food in a pot.,Same Scene,71.79
EUOT1_W8WRK,38.79,48.69,a person is cooking on a stove.,Same Scene,71.79
EUOT1_W8WRK,38.79,48.69,person during the cooking process.,Same Scene,71.79
EUOT1_W8WRK,38.79,48.69,person returns to cooking.,Same Scene,71.79
EUOT1_W8WRK,38.79,48.69,a person standing at a stove cooking.,Same Scene,71.79
HEZBG_IPH08,22.2,35.0,person begins cooking at the stove.,Same Scene,52.34
HEZBG_IPH08,33.96,41.56,person is holding shoes in hands.,Same Scene,52.34
HEZBG_IPH08,37.26,41.86,person they put their shoes down.,Same Scene,52.34
T5MLJ_564DX,24.6,33.7,person start laughing out of uncontrollable rage.,Same Scene,68.96
T5MLJ_564DX,34.86,41.86,a person takes a bottle of water from the refrigerator.,Same Scene,68.96
QS0AZ_NOLQ7,7.7,14.3,person they open the refrigerator.,Same Scene,59.0
QS0AZ_NOLQ7,46.05,54.05,person they put the dishes down.,Same Scene,59.0
QS0AZ_NOLQ7,46.05,54.05,person puts away a dish.,Same Scene,59.0
TIS3Z_G8YWY,28.5,34.0,person closes the door.,Same Scene,59.38
TIS3Z_G8YWY,37.16,41.76,person is running to put food on stove.,Same Scene,59.38
OYNBC_88LYX,17.4,22.2,person closes the fridge door.,Same Scene,53.5
OYNBC_88LYX,24.46,33.16,a person is cooking on their stove.,Same Scene,53.5
OYNBC_88LYX,24.46,33.16,person go back to cooking.,Same Scene,53.5
OYNBC_88LYX,24.46,33.16,a person is cooking on the stove.,Same Scene,53.5
OYNBC_88LYX,32.96,40.86,person wash a glass.,Same Scene,53.5
OYNBC_88LYX,24.46,33.16,there is a person cooking on a stove.,Same Scene,53.5
08Y62_46GP8,11.2,15.5,person playing with the light switch.,Same Scene,54.79
08Y62_46GP8,11.1,15.2,person turns off the light.,Same Scene,54.79
08Y62_46GP8,11.2,15.5,person turns the light back on.,Same Scene,54.79
08Y62_46GP8,41.86,51.16,person looking out of a window.,Same Scene,54.79
08Y62_46GP8,41.86,51.16,person watching something out a window.,Same Scene,54.79
330ZE_KZK6W,0.0,3.7,person they take some bagged food.,Same Scene,63.67
330ZE_KZK6W,0.5,12.9,person putting groceries on the table.,Same Scene,63.67
330ZE_KZK6W,36.91,52.01,a person stands at a stove cooking some food.,Same Scene,63.67
330ZE_KZK6W,28.21,34.51,person drinks from a glass of water.,Same Scene,63.67
330ZE_KZK6W,36.91,52.01,a person is cooking food on the stove.,Same Scene,63.67
330ZE_KZK6W,42.91,58.61,person they take a glass of water from the counter.,Same Scene,63.67
LB4AR_JJLTF,0.0,3.0,a person takes off his shoes.,Same Scene,61.25
LB4AR_JJLTF,18.8,24.0,person takes out two bottles from the refrigerator.,Same Scene,61.25
LB4AR_JJLTF,9.6,16.7,person proceeds to open the refrigerator door.,Same Scene,61.25
LB4AR_JJLTF,0.0,4.5,a person throws their shoes through the doorway.,Same Scene,61.25
LB4AR_JJLTF,35.5,42.9,person start sneezing.,Same Scene,61.25
LB4AR_JJLTF,32.8,39.5,a person is drinking from a cup.,Same Scene,61.25
00YZL_SDXZ8,25.4,34.0,person open the refrigerator.,Same Scene,84.59
00YZL_SDXZ8,66.67,71.97,person they take a vacuum.,Same Scene,84.59
00YZL_SDXZ8,53.57,60.37,person they put the dish away.,Same Scene,84.59
00YZL_SDXZ8,41.47,57.87,the person washes the dishes.,Same Scene,84.59
00YZL_SDXZ8,41.47,57.87,a person washes some dishes in a sink.,Same Scene,84.59
K90LN_XX7ZJ,2.9,9.3,person opening rice from a bag into a pot.,Same Scene,50.84
K90LN_XX7ZJ,40.17,45.17,person starts smiling.,Same Scene,50.84
R9382_2F7AQ,0.0,12.0,a person is cooking on the stove.,Same Scene,58.29
R9382_2F7AQ,22.8,29.0,person pulls something out of the fridge that he eats.,Same Scene,58.29
R9382_2F7AQ,13.2,21.1,person close the door.,Same Scene,58.29
R9382_2F7AQ,22.8,29.0,person eat it.,Same Scene,58.29
R9382_2F7AQ,9.1,21.9,person take out a sandwich.,Same Scene,58.29
R9382_2F7AQ,0.0,12.0,a person is cooking at the stove.,Same Scene,58.29
R9382_2F7AQ,27.62,42.02,a person is playing on a laptop.,Same Scene,58.29
PE41X_YSBN0,0.0,7.4,person holding a broom.,Same Scene,58.58
PE41X_YSBN0,0.0,7.4,a person is sitting on a chair holding a broom.,Same Scene,58.58
PE41X_YSBN0,28.1,31.0,a person is in their kitchen sitting on a chair.,Same Scene,58.58
PE41X_YSBN0,30.04,41.44,one person stands at a stove loaded with dishes cooking.,Same Scene,58.58
FXBGY_78LXZ_MLDGN,0.5,6.8,the person laughs each time they sneeze.,Same Scene,64.92
FXBGY_78LXZ_MLDGN,0.5,6.8,a person laughs.,Same Scene,64.92
FXBGY_78LXZ_MLDGN,44.91,47.71,one person takes a stack of clothes.,Same Scene,64.92
FXBGY_78LXZ_MLDGN,52.98,58.38,person start watching the picture.,Same Scene,64.92
LNEAG_V7PGV_5TLQE,6.0,13.9,person puts the picture on top of a pillow.,Same Scene,75.04
LNEAG_V7PGV_5TLQE,6.0,13.9,person puts picture on top of pillow.,Same Scene,75.04
LNEAG_V7PGV_5TLQE,43.58,49.18,person puts the towel down.,Same Scene,75.04
LNEAG_V7PGV_5TLQE,44.98,50.88,person turns off the light.,Same Scene,75.04
LNEAG_V7PGV_5TLQE,46.88,51.08,person runs out of the room.,Same Scene,75.04
LNEAG_V7PGV_5TLQE,66.94,72.94,person start to close the book.,Same Scene,75.04
LNEAG_V7PGV_5TLQE,66.94,72.94,person closes the book.,Same Scene,75.04
0VMUZ_2BS0V,10.5,16.7,person holding a picture.,Same Scene,60.92
0VMUZ_2BS0V,0.0,12.7,in the laundry room the person is washing their clothes.,Same Scene,60.92
0VMUZ_2BS0V,51.65,58.05,person opens the door.,Same Scene,60.92
0VMUZ_2BS0V,56.05,61.75,person closing the door behind them.,Same Scene,60.92
2SKOA_BGX4T,8.0,20.4,a person puts a pillow.,Same Scene,48.59
2SKOA_BGX4T,34.47,41.17,person closes the door.,Same Scene,48.59
2SKOA_BGX4T,34.47,41.17,person they close the door.,Same Scene,48.59
BLB6G_6703W_EM0B6_TXJK7_FGBXJ,3.6,14.7,a person is awakening on a couch.,Same Scene,167.42
BLB6G_6703W_EM0B6_TXJK7_FGBXJ,3.6,14.7,a person is awakening on a sofa.,Same Scene,167.42
BLB6G_6703W_EM0B6_TXJK7_FGBXJ,38.29,45.29,person drinking from a cup.,Same Scene,167.42
BLB6G_6703W_EM0B6_TXJK7_FGBXJ,38.29,45.29,person drinks out of a glass off a table.,Same Scene,167.42
BLB6G_6703W_EM0B6_TXJK7_FGBXJ,91.68,104.08,person eating a sandwich.,Same Scene,167.42
BLB6G_6703W_EM0B6_TXJK7_FGBXJ,103.7,115.4,a person is fixing some string lights.,Same Scene,167.42
BLB6G_6703W_EM0B6_TXJK7_FGBXJ,103.7,115.4,a person is fixing lights.,Same Scene,167.42
BLB6G_6703W_EM0B6_TXJK7_FGBXJ,103.7,115.4,a person is fixing a light.,Same Scene,167.42
BLB6G_6703W_EM0B6_TXJK7_FGBXJ,155.86,164.66,person opens a book.,Same Scene,167.42
IST7I_SJQVM_0RROG,18.4,32.8,person eating food out of box.,Same Scene,95.68
IST7I_SJQVM_0RROG,18.4,32.8,person eats some food.,Same Scene,95.68
IST7I_SJQVM_0RROG,18.4,32.8,person begin eating the crackers.,Same Scene,95.68
IST7I_SJQVM_0RROG,0.0,4.2,person they open a box of ritz crackers.,Same Scene,95.68
IST7I_SJQVM_0RROG,51.42,58.22,person pouring water into a glass.,Same Scene,95.68
IST7I_SJQVM_0RROG,40.42,52.62,a person snuggles with a blanket.,Same Scene,95.68
IST7I_SJQVM_0RROG,68.3,78.9,a person is fixing a light.,Same Scene,95.68
I6NJ6_FXC28,4.7,13.4,a person awakens in bed.,Same Scene,57.5
I6NJ6_FXC28,42.01,53.81,person throw a blanket in the air repeatedly.,Same Scene,57.5
Q071E_UTLNI,2.4,10.7,person a towel they open the bag.,Same Scene,52.0
Q071E_UTLNI,36.77,44.57,person open a cabinet.,Same Scene,52.0
Q071E_UTLNI,28.27,37.77,a person is holding a phone.,Same Scene,52.0
Q071E_UTLNI,27.67,33.07,a person is playing on their phone.,Same Scene,52.0
IXY95_B8DL6,13.0,18.0,person opens a refrigerator.,Same Scene,44.13
